sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_name,hostname,discoverymethod,disc_facility,pl_bmassprov,st_spectype,st_metratio,rastr,decstr,pl_rade,log_pl_rade,planet_star_radius_ratio,log_orbital_period
2,3,2015,0,406.0,4.0,-4.0,0.0,0.92,0.02,-0.02,0.0,0.27,-0.21,0.0,1.2,0.024,-0.019,0.0,603.877,31.783,-31.783,0.0,1.9,0.1,-0.1,0.0,0.33,0.05,-0.05,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,29564.0,86.07499999999999,-86.93,0.0,0.203,0.001,-0.001,0.0,0.48,0.048,-0.048,0.0,-0.092,0.083,-0.083,0.0,5.508,0.012,-0.012,0.0,294.6359173,46.0664076,396.332,6.3885,-6.3885,12.651,0.215,-0.215,12.955,0.029,-0.029,12.1376,0.003687,-0.003687,2MASS J19383260+4603591 b,2MASS J19383260+4603591,Eclipse Timing Variations,Kepler,Mass,missing,[Fe/H],19h38m32.62s,+46d03m59.07s,13.4,2.667228206581955,66.00985221674877,6.008813185442595
1,1,2024,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,7493.0,11.0,-11.0,0.0,0.27,-0.21,0.0,1.1,0.024,-0.019,0.0,3813.940884,317.828407,-317.828407,0.0,12.0,1.0,-1.0,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,1616.0,32.0,-3.0,0.0,0,3592.0,157.0,-157.0,0.0,0.672832,0.020973,-0.020973,0.0,0.643977,0.020802,-0.020802,0.0,0.02,0.083,-0.083,0.0,4.59112,0.01305,-0.01305,0.0,321.3662989,-81.6414894,34.1154,0.0811,-0.0807,11.804,0.07,-0.07,7.341,0.04,-0.04,10.8133,0.002088,-0.002088,2MASS J21252752-8138278 b,2MASS J21252752-8138278,Imaging,European Space Agency (ESA) Gaia Satellite,Mass,missing,missing,21h25m27.91s,-81d38m29.36s,12.4,2.5952547069568657,18.42956339769809,2.4939717097791125
1,1,2016,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,230.0,20.0,-20.0,0.0,0.27,-0.21,0.0,1.1,0.024,-0.019,0.0,3972.875,476.745,-476.745,0.0,12.5,1.5,-1.5,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4045.0,35.0,-35.0,0.0,0.641152,0.060021,-0.062602,0.0,0.6,0.05,-0.05,0.0,0.02,0.083,-0.083,0.0,4.62349,0.094922,-0.126668,0.0,339.1025931,47.861683,69.5737,0.1592,-0.1585,12.368,0.057,-0.057,9.148,0.018,-0.018,11.9484,0.000737,-0.000737,2MASS J22362452+4751425 b,2MASS J22362452+4751425,Imaging,W. M. Keck Observatory,Mass,K7 V,missing,22h36m24.62s,+47d51m42.06s,12.3,2.5877640352277083,19.184218406867636,2.4939717097791125
1,1,2018,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,518.0,40.0,-40.0,0.0,0.27,-0.21,0.0,1.06,0.024,-0.019,0.0,9534.85221,3496.112477,-1271.313628,0.0,30.0,11.0,-4.0,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,1600.0,200.0,-200.0,0.0,0,3352.0,157.0,-157.0,0.0,0.437589,0.012922,-0.012922,0.0,0.433173,0.020207,-0.020207,0.0,0.02,0.083,-0.083,0.0,4.7926,0.005383,-0.005383,0.0,342.5634097,23.4259058,57.2309,0.1437,-0.1429,14.784,0.024,-0.024,9.833,0.017,-0.017,13.5759,0.001143,-0.001143,2MASS J22501512+2325342 b,2MASS J22501512+2325342,Imaging,The 2 (Two) Micron All Sky Survey (2MASS),Mass,M3,missing,22h50m15.22s,+23d25m33.26s,11.9,2.5572273113676265,27.1944678682508,2.4939717097791125
1,1,2006,0,270.27,0.24,-0.09,0.0,0.877,0.001,0.0,0.0,0.27,-0.21,0.0,1.12,0.024,-0.019,0.0,2511.48007211,63.24785299,-120.13913785,0.0,7.902,0.199,-0.378,0.0,0.453,0.021,-0.036,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4415.0,70.0,-70.0,0.0,18.11,1.47,-1.47,0.0,1.234,0.15,-0.15,0.0,-0.25,0.04,-0.04,0.0,1.8,0.15,-0.15,0.0,130.0528099,64.3280504,73.4603,1.18605,-1.18605,4.5801,0.023,-0.023,1.734,0.218,-0.218,4.23773,0.0047288,-0.0047288,4 UMa b,4 UMa,Radial Velocity,Thueringer Landessternwarte Tautenburg,Msini,K1 III,[Fe/H],08h40m12.67s,+64d19m40.98s,12.6,2.6100697927420065,0.6957482054113749,5.60311463485544
1,3,1996,0,1078.0,2.0,-2.0,0.0,2.1,0.02,-0.02,0.0,0.27,-0.21,0.0,1.18,0.024,-0.019,0.0,804.08,22.25,-19.07,0.0,2.53,0.07,-0.06,0.0,0.032,0.014,-0.014,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5872.0,92.94,-113.53,0.0,1.21334,0.038883,-0.058353,0.0,1.06,0.128402,-0.137608,0.0,0.04,0.1,-0.1,0.0,4.29541,0.066185,-0.071358,0.0,164.8647611,40.4304931,13.7967,0.0289,-0.0289,5.03352,0.023,-0.023,3.75,0.34,-0.34,4.87837,0.0038294,-0.0038294,47 UMa b,47 UMa,Radial Velocity,Lick Observatory,Msini,G0V,[M/H],10h59m27.54s,+40d25m49.78s,13.2,2.653241964607215,10.879061104059867,6.983789965258135
1,3,2001,0,2391.0,100.0,-87.0,0.0,3.6,0.1,-0.1,0.0,0.27,-0.21,0.0,1.27,0.024,-0.019,0.0,171.621,20.976,-23.201,0.0,0.54,0.066,-0.073,0.0,0.098,0.047,-0.096,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5872.0,92.94,-113.53,0.0,1.21334,0.038883,-0.058353,0.0,1.06,0.128402,-0.137608,0.0,0.04,0.1,-0.1,0.0,4.29541,0.066185,-0.071358,0.0,164.8647611,40.4304931,13.7967,0.0289,-0.0289,5.03352,0.023,-0.023,3.75,0.34,-0.34,4.87837,0.0038294,-0.0038294,47 UMa c,47 UMa,Radial Velocity,Lick Observatory,Msini,G0V,[M/H],10h59m27.54s,+40d25m49.78s,14.2,2.7212954278522306,11.703232399821978,7.779885115070522
1,3,2009,0,14002.0,4018.0,-5095.0,0.0,11.6,2.1,-2.9,0.0,0.27,-0.21,0.0,1.2,0.024,-0.019,0.0,521.22,92.17,-152.55,0.0,1.64,0.29,-0.48,0.0,0.16,0.09,-0.16,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5872.0,92.94,-113.53,0.0,1.21334,0.038883,-0.058353,0.0,1.06,0.128402,-0.137608,0.0,0.04,0.1,-0.1,0.0,4.29541,0.066185,-0.071358,0.0,164.8647611,40.4304931,13.7967,0.0289,-0.0289,5.03352,0.023,-0.023,3.75,0.34,-0.34,4.87837,0.0038294,-0.0038294,47 UMa d,47 UMa,Radial Velocity,Lick Observatory,Msini,G0V,[M/H],10h59m27.54s,+40d25m49.78s,13.5,2.6741486494265287,11.1263124927885,9.547026871355778
1,1,1995,0,4.230785,3.6e-05,-3.6e-05,0.0,0.0527,0.003,-0.003,0.0,0.27,-0.21,0.0,1.27,0.024,-0.019,0.0,146.2018,19.0698,-3.1783,0.0,0.46,0.06,-0.01,0.0,0.013,0.012,-0.012,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5758.0,101.62,-119.62,0.0,1.17561,0.067361,-0.035328,0.0,1.03,0.166699,-0.085418,0.0,0.18,0.1,-0.1,0.0,4.31038,0.081246,-0.062595,0.0,344.3675399,20.7690958,15.4614,0.0297,-0.0297,5.45309,0.023,-0.023,3.911,0.021,-0.021,5.28647,0.002768,-0.002768,51 Peg b,51 Peg,Radial Velocity,Haute-Provence Observatory,Mass,G5V,[M/H],22h57m28.21s,+20d46m08.74s,14.3,2.72785282839839,12.163897891307492,1.6545613624159081
2,7,2025,0,6.7994,0.0013,-0.0014,0.0,0.044,0.0012,-0.0012,0.0,0.27,-0.21,0.0,0.151,0.024,-0.019,0.0,3.5,0.8,-0.8,0.0,0.01101223,0.00251708,-0.00251708,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,3286.0,31.0,-31.0,0.0,0.274,0.066,-0.066,0.0,0.26,0.02,-0.02,0.0,0.16,0.1,-0.1,0.0,4.86,0.05,-0.05,0.0,133.167908,28.3152863,12.4773,0.0171,-0.0171,13.152,0.09,-0.09,7.666,0.023,-0.023,11.6798,0.000884,-0.000884,55 Cnc B b,55 Cnc B,Radial Velocity,Mauna Kea Observatory,Msini,M4.5 V,[M/H],08h52m40.30s,+28d18m55.03s,1.69,0.9895411936137477,6.167883211678832,2.0540468076598914
2,7,2025,0,33.747,0.035,-0.035,0.0,0.13,0.003,-0.003,0.0,0.27,-0.21,0.0,0.193,0.024,-0.019,0.0,5.3,1.4,-1.4,0.0,0.01667566,0.00440489,-0.00440489,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,3286.0,31.0,-31.0,0.0,0.274,0.066,-0.066,0.0,0.26,0.02,-0.02,0.0,0.16,0.1,-0.1,0.0,4.86,0.05,-0.05,0.0,133.167908,28.3152863,12.4773,0.0171,-0.0171,13.152,0.09,-0.09,7.666,0.023,-0.023,11.6798,0.000884,-0.000884,55 Cnc B c,55 Cnc B,Radial Velocity,Mauna Kea Observatory,Msini,M4.5 V,[M/H],08h52m40.30s,+28d18m55.03s,2.16,1.1505720275988207,7.883211678832117,3.54809323734882
2,7,1996,0,14.651552,3.6e-05,-3.6e-05,0.0,0.118,0.002,-0.002,0.0,0.27,-0.21,0.0,1.24,0.024,-0.019,0.0,263.9785,1.0488,-1.0488,0.0,0.8306,0.0033,-0.0033,0.0,0.0029,0.0027,-0.002,0.0,99.493,6.0,-5.314,0.0,700.0,20.0,-20.0,0.0,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,4.3,0.05,-0.05,0.0,133.1468373,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523,55 Cnc b,55 Cnc,Radial Velocity,Lick Observatory,Mass,G8 V,[M/H],08h52m35.24s,+28d19m47.34s,13.9,2.7013612129514133,14.183673469387756,2.750570081398283
2,7,2004,0,44.3936,0.0024,-0.0024,0.0,0.247,0.004,-0.004,0.0,0.27,-0.21,0.0,0.76,0.024,-0.019,0.0,54.4738,1.748,-1.748,0.0,0.1714,0.0055,-0.0055,0.0,0.088,0.23,-0.23,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,4.3,0.05,-0.05,0.0,133.1468373,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523,55 Cnc c,55 Cnc,Radial Velocity,McDonald Observatory,Mass,G8 V,[M/H],08h52m35.24s,+28d19m47.34s,8.51,2.252343876557299,8.683673469387754,3.8153711259472205
2,7,2002,0,4799.0,4.9,-15.0,0.0,5.6,0.1,-0.1,0.0,0.27,-0.21,0.0,1.16,0.024,-0.019,0.0,1232.493,21.612,-21.612,0.0,3.878,0.068,-0.068,0.0,0.0913,0.0067,-0.0067,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,4.3,0.05,-0.05,0.0,133.1468373,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523,55 Cnc d,55 Cnc,Radial Velocity,Lick Observatory,Mass,G8 V,[M/H],08h52m35.24s,+28d19m47.34s,13.0,2.6390573296152584,13.26530612244898,8.476371196895983
2,7,2004,0,0.7365474,1.3e-06,-1.4e-06,0.0,0.01544,5e-05,-5e-05,0.0,0.029,-0.029,0.0,0.1672763,0.00258721,-0.00258721,0.0,7.99,0.32,-0.33,0.0,0.02513923,0.00100683,-0.00103829,0.0,0.05,0.03,-0.03,0.0,2657.8322,6.0,-5.314,0.0,1958.0,15.0,-15.0,0.0,0,5172.0,18.0,-18.0,0.0,0.943,0.01,-0.01,0.0,0.905,0.015,-0.015,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0,133.1468373,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523,55 Cnc e,55 Cnc,Radial Velocity,McDonald Observatory,Mass,G8 V,[Fe/H],08h52m35.24s,+28d19m47.34s,1.875,1.0560526742493137,1.9883351007423118,0.5518988891150868
2,7,2007,0,260.58,0.15,-0.15,0.0,0.802,0.014,-0.014,0.0,0.27,-0.21,0.0,0.677,0.024,-0.019,0.0,44.812,3.814,-3.814,0.0,0.141,0.012,-0.012,0.0,0.063,0.048,-0.043,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,4.3,0.05,-0.05,0.0,133.1468373,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523,55 Cnc f,55 Cnc,Radial Velocity,Multiple Observatories,Mass,G8 V,[M/H],08h52m35.24s,+28d19m47.34s,7.59,2.150598735996164,7.744897959183674,5.566740164061006
1,1,2008,0,919.86,1.92,-3.71,0.0,2.028,0.003,-0.005,0.0,0.27,-0.21,0.0,1.2,0.024,-0.019,0.0,597.83523357,12.07747947,-28.28672822,0.0,1.881,0.038,-0.089,0.0,0.042,0.024,-0.032,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4941.0,86.07499999999999,-86.93,0.0,4.94,0.55,-0.5,0.0,1.32,0.2,-0.21,0.0,-0.17,0.11,-0.07,0.0,3.16,0.08,-0.08,0.0,97.6960311,58.1611753,54.6599,0.2734,-0.2734,5.87307,0.023,-0.023,3.701,0.3,-0.3,5.60686,0.001085,-0.001085,6 Lyn b,6 Lyn,Radial Velocity,Okayama Astrophysical Observatory,Msini,K0 IV,[Fe/H],06h30m47.05s,+58d09m40.23s,13.4,2.667228206581955,2.7125506072874495,6.825308016014605
1,3,2009,0,4.215,0.0006,-0.0006,0.0,0.050201,5e-06,-5e-06,0.0,0.27,-0.21,0.0,0.188,0.024,-0.019,0.0,5.1,0.5,-0.5,0.0,0.016,0.002,-0.002,0.0,0.12,0.11,-0.11,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.083,-0.083,0.0,4.34,0.03,-0.03,0.0,199.596455,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701,61 Vir b,61 Vir,Radial Velocity,Multiple Observatories,Msini,G5 V,[Fe/H],13h18m23.15s,-18d18m56.79s,2.11,1.1346227261911428,2.191069574247144,1.6515390884527357
1,3,2009,0,38.021,0.034,-0.034,0.0,0.2175,0.0001,-0.0001,0.0,0.27,-0.21,0.0,0.398,0.024,-0.019,0.0,18.2,1.1,-1.1,0.0,0.057,0.003,-0.003,0.0,0.14,0.06,-0.06,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.083,-0.083,0.0,4.34,0.03,-0.03,0.0,199.596455,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701,61 Vir c,61 Vir,Radial Velocity,Multiple Observatories,Msini,G5 V,[Fe/H],13h18m23.15s,-18d18m56.79s,4.46,1.6974487897568136,4.6313603322949115,3.6640999627497135
1,3,2009,0,123.01,0.55,-0.55,0.0,0.476,0.001,-0.001,0.0,0.27,-0.21,0.0,0.456,0.024,-0.019,0.0,22.9,2.6,-2.6,0.0,0.072,0.008,-0.008,0.0,0.35,0.09,-0.09,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.083,-0.083,0.0,4.34,0.03,-0.03,0.0,199.596455,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701,61 Vir d,61 Vir,Radial Velocity,Multiple Observatories,Msini,G5 V,[Fe/H],13h18m23.15s,-18d18m56.79s,5.11,1.809926773183504,5.306334371754933,4.820362207514681
1,2,2011,0,735.1,14.8,-1.0,0.0,1.758,0.024,-0.001,0.0,0.27,-0.21,0.0,1.2,0.024,-0.019,0.0,587.9855,19.0698,-19.0698,0.0,1.85,0.06,-0.06,0.0,0.06,0.03,-0.03,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,3.19,0.06,-0.07,0.0,99.171276,-19.2561808,19.8101,0.1648,-0.1648,3.95,0.03,-0.03,1.564,0.252,-0.252,3.67853,0.0041348,-0.0041348,7 CMa b,7 CMa,Radial Velocity,Anglo-Australian Telescope,Msin(i)/sin(i),K1III(+M),[Fe/H],06h36m41.11s,-19d15m22.25s,13.4,2.667228206581955,2.751540041067762,6.60136597906466
1,2,2019,0,996.0,1.5,-52.4,0.0,2.153,0.003,-0.08,0.0,0.27,-0.21,0.0,1.24,0.024,-0.019,0.0,276.5121,19.0698,-19.0698,0.0,0.87,0.06,-0.06,0.0,0.08,0.05,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,3.19,0.06,-0.07,0.0,99.171276,-19.2561808,19.8101,0.1648,-0.1648,3.95,0.03,-0.03,1.564,0.252,-0.252,3.67853,0.0041348,-0.0041348,7 CMa c,7 CMa,Radial Velocity,Multiple Observatories,Msin(i)/sin(i),K1III(+M),[Fe/H],06h36m41.11s,-19d15m22.25s,13.9,2.7013612129514133,2.854209445585216,6.904750769961838
1,1,1996,0,116.688,0.0054,-0.0054,0.0,0.481,0.022,-0.022,0.0,0.27,-0.21,0.0,1.13,0.024,-0.019,0.0,2380.45,193.87,-193.87,0.0,7.49,0.61,-0.61,0.0,0.3988,0.0019,-0.0019,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5495.0,86.07499999999999,-86.93,0.0,1.89,0.051109,-0.05,0.0,1.09,0.048,-0.048,0.0,-0.09,0.03,-0.03,0.0,3.95,0.056,-0.073877,0.0,202.1064898,13.7763085,17.9011,0.056,-0.0557,4.96808,0.023,-0.023,3.5,0.294,-0.294,4.76178,0.0044158,-0.0044158,70 Vir b,70 Vir,Radial Velocity,Lick Observatory,Mass,G5V,[Fe/H],13h28m25.56s,+13d46m34.71s,12.6,2.6100697927420065,6.666666666666667,4.768037054947911
2,2,2012,0,696.62,1.33,-1.69,0.0,1.912,0.002,-0.003,0.0,0.27,-0.21,0.0,1.18,0.024,-0.019,0.0,787.89662095,23.51930212,-28.60455663,0.0,2.479,0.074,-0.09,0.0,0.093,0.026,-0.042,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4809.0,86.07499999999999,-86.93,0.0,10.38,0.15,-0.26,0.0,1.92,0.07,-0.08,0.0,0.1,0.08,-0.05,0.0,2.69,0.03,-0.04,0.0,38.0391598,-1.0350269,82.9613,0.72365,-0.72365,5.3532,0.023,-0.023,3.207,0.272,-0.272,5.09343,0.0039324,-0.0039324,75 Cet b,75 Cet,Radial Velocity,Okayama Astrophysical Observatory,Msini,G3 III,[Fe/H],02h32m09.40s,-01d02m06.10s,13.3,2.6602595372658615,1.28131021194605,6.547674541908572
2,2,2023,0,2051.62,45.98,-40.47,0.0,3.929,0.058,-0.052,0.0,0.27,-0.21,0.0,1.24,0.024,-0.019,0.0,289.85950718,27.96889982,-45.4494622,0.0,0.912,0.088,-0.143,0.0,0.023,0.191,-0.003,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4809.0,86.07499999999999,-86.93,0.0,10.38,0.15,-0.26,0.0,1.92,0.07,-0.08,0.0,0.1,0.08,-0.05,0.0,2.69,0.03,-0.04,0.0,38.0391598,-1.0350269,82.9613,0.72365,-0.72365,5.3532,0.023,-0.023,3.207,0.272,-0.272,5.09343,0.0039324,-0.0039324,75 Cet c,75 Cet,Radial Velocity,Okayama Astrophysical Observatory,Msini,G3 III,[Fe/H],02h32m09.40s,-01d02m06.10s,13.9,2.7013612129514133,1.3391136801541426,7.626872304903792
1,1,2015,0,93.31,0.06,-0.06,0.0,0.462,0.006,-0.006,0.0,0.27,-0.21,0.0,1.2,0.024,-0.019,0.0,524.41687155,19.06970442,-19.06970442,0.0,1.65,0.06,-0.06,0.0,0.062,0.028,-0.03,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4847.0,100.0,-100.0,0.0,10.73,0.14,-0.14,0.0,1.51,0.06,-0.06,0.0,-0.03,0.1,-0.1,0.0,2.57,0.03,-0.03,0.0,224.201685,74.9009379,162.552,0.651,-0.646,6.83295,0.023,-0.023,4.515,0.02,-0.02,6.55896,0.000237,-0.000237,8 UMi b,8 UMi,Radial Velocity,Bohyunsan Optical Astronomical Observatory,Msini,K0,[m/H],14h56m48.40s,+74d54m03.38s,13.5,2.6741486494265287,1.2581547064305685,4.546587228555794
1,1,2008,0,1005.57,1.84,-1.94,0.0,2.104,0.003,-0.003,0.0,0.27,-0.21,0.0,1.17,0.024,-0.019,0.0,1051.05854195,24.79061575,-21.29450327,0.0,3.307,0.078,-0.067,0.0,0.037,0.015,-0.025,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4734.0,86.07499999999999,-86.93,0.0,11.21,0.81,-0.35,0.0,1.23,0.3,-0.25,0.0,-0.11,0.1,-0.06,0.0,2.41,0.07,-0.06,0.0,39.4243555,-3.3963607,101.26,1.222,-1.222,5.64307,0.023,-0.023,3.266,0.258,-0.258,5.37588,0.0031065,-0.0031065,81 Cet b,81 Cet,Radial Velocity,Okayama Astrophysical Observatory,Msini,G5 III,[Fe/H],02h37m41.85s,-03d23m46.90s,13.1,2.6461747973841225,1.1685994647636038,6.9143037905999005
3,1,2013,0,181.4,0.1,-0.1,0.0,0.7,0.0019950000000000002,-0.002,0.0,0.27,-0.21,0.0,1.17,0.024,-0.019,0.0,1017.0,18.75197,-17.48060619,0.0,3.2,0.059390345,-0.0555,0.0,0.027,0.026,-0.026,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,4665.0,18.0,-18.0,0.0,11.0,0.1,-0.1,0.0,1.4,0.1,-0.1,0.0,-0.03,0.1,-0.1,0.0,2.52,0.05,-0.05,0.0,348.9745031,-9.0878076,44.0304,0.51325,-0.51325,4.23946,0.023,-0.023,1.597,0.236,-0.236,3.95311,0.008843,-0.008843,91 Aqr b,91 Aqr,Radial Velocity,Lick Observatory,Msini,K0 III,[Fe/H],23h15m53.88s,-09d05m16.11s,13.1,2.6461747973841225,1.190909090909091,5.206202077640231
1,1,2022,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,93.9,49.3,-49.3,0.0,0.27,-0.21,0.0,1.12,0.024,-0.019,0.0,2860.455663,18.75197,-17.48060619,0.0,9.0,0.059390345,-0.0555,0.0,0.4,0.2,-0.21,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,9770.0,100.0,-100.0,0.0,2.95887,0.096638,-0.070698,0.0,2.4,0.2,-0.2,0.0,0.02,0.083,-0.083,0.0,3.77411,0.091878,-0.066333,0.0,73.9410446,30.5510888,162.127,1.526,-1.498,7.076,0.042,-0.042,4.23,0.016,-0.016,7.07854,0.001049,-0.001049,AB Aur b,AB Aur,Imaging,Subaru Telescope,Mass,missing,missing,04h55m45.85s,+30d33m03.92s,12.5,2.6026896854443837,4.224585737122617,2.4939717097791125
1,1,2005,0,11.109275265,8.6275e-05,-8.7705e-05,0.0,260.0,0.0019950000000000002,-0.002,0.0,0.27,-0.21,0.0,1.1,0.024,-0.019,0.0,4290.5,158.9,-158.9,0.0,13.5,0.5,-0.5,0.0,0.0,0.049,-0.04,0.0,99.493,6.0,-5.314,0.0,822.5,20.0,-20.0,0.0,0,5285.0,10.0,-9.0,0.0,0.999394,0.029598,-0.022233,0.0,0.9,0.1,-0.1,0.0,0.04,0.02,-0.02,0.0,4.53,0.01,-0.01,0.0,94.8039208,-58.0541184,50.0475,0.0735,-0.0733,9.13,0.03,-0.03,6.981,0.024,-0.024,8.8378,0.001332,-0.001332,AB Pic b,AB Pic,Imaging,Paranal Observatory,Mass,K2 V,[Fe/H],06h19m12.94s,-58d03m14.83s,12.3,2.5877640352277083,12.307458319741764,2.4939717097791125
1,1,2023,0,8905.0,400.0,-150.0,0.0,8.996,0.19,-0.077,0.0,0.27,-0.21,0.0,1.16,0.024,-0.019,0.0,1147.36054927,155.73591943,-152.55763536,0.0,3.61,0.49,-0.48,0.0,0.015,0.029,-0.011,0.0,99.493,6.0,-5.314,0.0,1400.0,300.0,-300.0,0.0,0,6140.0,47.0,-47.0,0.0,1.25,0.06,-0.06,0.0,1.218,0.029,-0.039,0.0,0.19,0.02,-0.02,0.0,4.4,0.056,-0.073877,0.0,81.7699216,-11.9011752,26.8564,0.0189,-0.0188,6.332,0.035,-0.035,4.926,0.021,-0.021,6.18644,0.0011395,-0.0011395,AF Lep b,AF Lep,Imaging,Paranal Observatory,Mass,F8,[Fe/H],05h27m04.78s,-11d54m04.23s,13.0,2.6390573296152584,10.4,9.094480485881647
